"","FeatureID","SampleID","counts"
"189782","259611","F21Plmr",12
"189783","259611","M31Tong",0
"189784","259611","M11Tong",0
"189785","259611","LMEpi24M",0
"189786","259611","SLEpi20M",0
"189787","259611","AQC1cm",0
"189788","259611","AQC4cm",2
"189789","259611","AQC7cm",2
"189790","259611","NP2",1
"189791","259611","NP3",0
"189792","259611","NP5",0
"189793","259611","TRRsed1",0
"189794","259611","TRRsed2",1
"189795","259611","TRRsed3",1
"189796","259611","TS28",0
"189797","259611","TS29",0
"189798","259611","Even1",0
"189799","259611","Even2",0
"189800","259611","Even3",1
"189801","109654","CL3",0
"189802","109654","CC1",0
"189803","109654","SV1",2
"189804","109654","M31Fcsw",0
"189805","109654","M11Fcsw",0
"189806","109654","M31Plmr",1
"189807","109654","M11Plmr",0
"189808","109654","F21Plmr",0
"189809","109654","M31Tong",0
"189810","109654","M11Tong",0
"189811","109654","LMEpi24M",0
"189812","109654","SLEpi20M",0
"189813","109654","AQC1cm",0
"189814","109654","AQC4cm",0
"189815","109654","AQC7cm",0
"189816","109654","NP2",0
"189817","109654","NP3",0
"189818","109654","NP5",0
"189819","109654","TRRsed1",0
"189820","109654","TRRsed2",0
"189821","109654","TRRsed3",0
"189822","109654","TS28",0
"189823","109654","TS29",0
"189824","109654","Even1",0
"189825","109654","Even2",0
"189826","109654","Even3",0
"189827","154314","CL3",34
"189828","154314","CC1",36
"189829","154314","SV1",24
"189830","154314","M31Fcsw",0
"189831","154314","M11Fcsw",0
"189832","154314","M31Plmr",2
"189833","154314","M11Plmr",9
"189834","154314","F21Plmr",0
"189835","154314","M31Tong",0
"189836","154314","M11Tong",0
"189837","154314","LMEpi24M",0
"189838","154314","SLEpi20M",2
"189839","154314","AQC1cm",0
"189840","154314","AQC4cm",3
"189841","154314","AQC7cm",4
"189842","154314","NP2",0
"189843","154314","NP3",0
"189844","154314","NP5",0
"189845","154314","TRRsed1",0
"189846","154314","TRRsed2",1
"189847","154314","TRRsed3",1
"189848","154314","TS28",0
"189849","154314","TS29",0
"189850","154314","Even1",1
"189851","154314","Even2",0
"189852","154314","Even3",0
"189853","230396","CL3",102
"189854","230396","CC1",18
"189855","230396","SV1",17
"189856","230396","M31Fcsw",0
"189857","230396","M11Fcsw",1
"189858","230396","M31Plmr",6
"189859","230396","M11Plmr",25
"189860","230396","F21Plmr",0
"189861","230396","M31Tong",0
"189862","230396","M11Tong",0
"189863","230396","LMEpi24M",0
"189864","230396","SLEpi20M",5
"189865","230396","AQC1cm",0
"189866","230396","AQC4cm",2
"189867","230396","AQC7cm",3
"189868","230396","NP2",0
"189869","230396","NP3",0
"189870","230396","NP5",0
"189871","230396","TRRsed1",0
"189872","230396","TRRsed2",0
"189873","230396","TRRsed3",0
"189874","230396","TS28",0
"189875","230396","TS29",0
"189876","230396","Even1",0
"189877","230396","Even2",0
"189878","230396","Even3",0
"189879","509891","CL3",3
"189880","509891","CC1",0
"189881","509891","SV1",0
"189882","509891","M31Fcsw",0
"189883","509891","M11Fcsw",0
"189884","509891","M31Plmr",0
"189885","509891","M11Plmr",0
"189886","509891","F21Plmr",0
"189887","509891","M31Tong",0
"189888","509891","M11Tong",0
"189889","509891","LMEpi24M",0
"189890","509891","SLEpi20M",0
"189891","509891","AQC1cm",0
"189892","509891","AQC4cm",0
"189893","509891","AQC7cm",0
"189894","509891","NP2",0
"189895","509891","NP3",0
"189896","509891","NP5",0
"189897","509891","TRRsed1",0
"189898","509891","TRRsed2",0
"189899","509891","TRRsed3",0
"189900","509891","TS28",0
"189901","509891","TS29",0
"189902","509891","Even1",0
"189903","509891","Even2",0
"189904","509891","Even3",0
"189905","593096","CL3",2
"189906","593096","CC1",1
"189907","593096","SV1",0
"189908","593096","M31Fcsw",0
"189909","593096","M11Fcsw",0
"189910","593096","M31Plmr",0
"189911","593096","M11Plmr",0
"189912","593096","F21Plmr",0
"189913","593096","M31Tong",0
"189914","593096","M11Tong",0
"189915","593096","LMEpi24M",0
"189916","593096","SLEpi20M",0
"189917","593096","AQC1cm",0
"189918","593096","AQC4cm",0
"189919","593096","AQC7cm",3
"189920","593096","NP2",0
"189921","593096","NP3",0
"189922","593096","NP5",0
"189923","593096","TRRsed1",0
"189924","593096","TRRsed2",0
"189925","593096","TRRsed3",0
"189926","593096","TS28",0
"189927","593096","TS29",0
"189928","593096","Even1",0
"189929","593096","Even2",0
"189930","593096","Even3",0
"189931","154354","CL3",181
"189932","154354","CC1",56
"189933","154354","SV1",99
"189934","154354","M31Fcsw",1
"189935","154354","M11Fcsw",0
"189936","154354","M31Plmr",0
"189937","154354","M11Plmr",0
"189938","154354","F21Plmr",15
"189939","154354","M31Tong",0
"189940","154354","M11Tong",0
"189941","154354","LMEpi24M",0
"189942","154354","SLEpi20M",0
"189943","154354","AQC1cm",2
"189944","154354","AQC4cm",12
"189945","154354","AQC7cm",7
"189946","154354","NP2",0
"189947","154354","NP3",0
"189948","154354","NP5",0
"189949","154354","TRRsed1",0
"189950","154354","TRRsed2",1
"189951","154354","TRRsed3",0
"189952","154354","TS28",0
"189953","154354","TS29",0
"189954","154354","Even1",0
"189955","154354","Even2",0
"189956","154354","Even3",2
"189957","223618","CL3",144
"189958","223618","CC1",18
"189959","223618","SV1",0
"189960","223618","M31Fcsw",0
"189961","223618","M11Fcsw",0
"189962","223618","M31Plmr",1
"189963","223618","M11Plmr",0
"189964","223618","F21Plmr",0
"189965","223618","M31Tong",0
"189966","223618","M11Tong",0
"189967","223618","LMEpi24M",0
"189968","223618","SLEpi20M",0
"189969","223618","AQC1cm",1
"189970","223618","AQC4cm",1
"189971","223618","AQC7cm",3
"189972","223618","NP2",0
"189973","223618","NP3",0
"189974","223618","NP5",0
"189975","223618","TRRsed1",0
"189976","223618","TRRsed2",0
"189977","223618","TRRsed3",0
"189978","223618","TS28",0
"189979","223618","TS29",0
"189980","223618","Even1",0
"189981","223618","Even2",0
"189982","223618","Even3",0
"189983","315855","CL3",0
"189984","315855","CC1",14
"189985","315855","SV1",0
"189986","315855","M31Fcsw",0
"189987","315855","M11Fcsw",0
"189988","315855","M31Plmr",0
"189989","315855","M11Plmr",1
"189990","315855","F21Plmr",0
"189991","315855","M31Tong",0
"189992","315855","M11Tong",0
"189993","315855","LMEpi24M",0
"189994","315855","SLEpi20M",0
"189995","315855","AQC1cm",0
"189996","315855","AQC4cm",0
"189997","315855","AQC7cm",0
"189998","315855","NP2",0
"189999","315855","NP3",0
"190000","315855","NP5",0
"190001","315855","TRRsed1",0
"190002","315855","TRRsed2",0
"190003","315855","TRRsed3",0
"190004","315855","TS28",0
"190005","315855","TS29",0
"190006","315855","Even1",0
"190007","315855","Even2",0
"190008","315855","Even3",0
"190009","4411","CL3",3
"190010","4411","CC1",2
"190011","4411","SV1",0
"190012","4411","M31Fcsw",0
"190013","4411","M11Fcsw",0
"190014","4411","M31Plmr",0
"190015","4411","M11Plmr",0
"190016","4411","F21Plmr",0
"190017","4411","M31Tong",0
"190018","4411","M11Tong",0
"190019","4411","LMEpi24M",0
"190020","4411","SLEpi20M",0
"190021","4411","AQC1cm",0
"190022","4411","AQC4cm",0
"190023","4411","AQC7cm",0
"190024","4411","NP2",0
"190025","4411","NP3",0
"190026","4411","NP5",0
"190027","4411","TRRsed1",0
"190028","4411","TRRsed2",0
"190029","4411","TRRsed3",0
"190030","4411","TS28",0
"190031","4411","TS29",0
"190032","4411","Even1",0
"190033","4411","Even2",0
"190034","4411","Even3",0
"190035","4575","CL3",0
"190036","4575","CC1",0
"190037","4575","SV1",2
"190038","4575","M31Fcsw",0
"190039","4575","M11Fcsw",0
"190040","4575","M31Plmr",0
"190041","4575","M11Plmr",0
"190042","4575","F21Plmr",0
"190043","4575","M31Tong",0
"190044","4575","M11Tong",0
"190045","4575","LMEpi24M",0
"190046","4575","SLEpi20M",0
"190047","4575","AQC1cm",0
"190048","4575","AQC4cm",0
"190049","4575","AQC7cm",0
"190050","4575","NP2",0
"190051","4575","NP3",0
"190052","4575","NP5",0
"190053","4575","TRRsed1",0
"190054","4575","TRRsed2",0
"190055","4575","TRRsed3",0
"190056","4575","TS28",0
"190057","4575","TS29",0
"190058","4575","Even1",0
"190059","4575","Even2",0
"190060","4575","Even3",0
"190061","221922","CL3",0
"190062","221922","CC1",0
"190063","221922","SV1",0
"190064","221922","M31Fcsw",0
"190065","221922","M11Fcsw",0
"190066","221922","M31Plmr",0
"190067","221922","M11Plmr",0
"190068","221922","F21Plmr",0
"190069","221922","M31Tong",0
"190070","221922","M11Tong",0
"190071","221922","LMEpi24M",0
"190072","221922","SLEpi20M",0
"190073","221922","AQC1cm",12
"190074","221922","AQC4cm",4
"190075","221922","AQC7cm",1
"190076","221922","NP2",0
"190077","221922","NP3",0
"190078","221922","NP5",0
"190079","221922","TRRsed1",0
"190080","221922","TRRsed2",0
"190081","221922","TRRsed3",0
"190082","221922","TS28",0
"190083","221922","TS29",0
"190084","221922","Even1",0
"190085","221922","Even2",0
"190086","221922","Even3",0
"190087","240686","CL3",1
"190088","240686","CC1",7
"190089","240686","SV1",9
"190090","240686","M31Fcsw",0
"190091","240686","M11Fcsw",0
"190092","240686","M31Plmr",5
"190093","240686","M11Plmr",1
"190094","240686","F21Plmr",0
"190095","240686","M31Tong",0
"190096","240686","M11Tong",0
"190097","240686","LMEpi24M",0
"190098","240686","SLEpi20M",0
"190099","240686","AQC1cm",0
"190100","240686","AQC4cm",0
"190101","240686","AQC7cm",0
"190102","240686","NP2",0
"190103","240686","NP3",4
"190104","240686","NP5",0
"190105","240686","TRRsed1",0
"190106","240686","TRRsed2",1
"190107","240686","TRRsed3",0
"190108","240686","TS28",0
"190109","240686","TS29",0
"190110","240686","Even1",0
"190111","240686","Even2",0
"190112","240686","Even3",0
"190113","282743","CL3",0
"190114","282743","CC1",0
"190115","282743","SV1",1
"190116","282743","M31Fcsw",0
"190117","282743","M11Fcsw",0
"190118","282743","M31Plmr",0
"190119","282743","M11Plmr",0
"190120","282743","F21Plmr",0
"190121","282743","M31Tong",0
"190122","282743","M11Tong",0
"190123","282743","LMEpi24M",0
"190124","282743","SLEpi20M",0
"190125","282743","AQC1cm",0
"190126","282743","AQC4cm",0
"190127","282743","AQC7cm",0
"190128","282743","NP2",0
"190129","282743","NP3",0
"190130","282743","NP5",0
"190131","282743","TRRsed1",0
"190132","282743","TRRsed2",0
"190133","282743","TRRsed3",0
"190134","282743","TS28",0
"190135","282743","TS29",0
"190136","282743","Even1",0
"190137","282743","Even2",0
"190138","282743","Even3",0
"190139","542625","CL3",0
"190140","542625","CC1",0
"190141","542625","SV1",0
"190142","542625","M31Fcsw",0
"190143","542625","M11Fcsw",0
"190144","542625","M31Plmr",0
"190145","542625","M11Plmr",0
"190146","542625","F21Plmr",0
"190147","542625","M31Tong",0
"190148","542625","M11Tong",0
"190149","542625","LMEpi24M",0
"190150","542625","SLEpi20M",0
"190151","542625","AQC1cm",0
"190152","542625","AQC4cm",0
"190153","542625","AQC7cm",0
"190154","542625","NP2",0
"190155","542625","NP3",0
"190156","542625","NP5",9
"190157","542625","TRRsed1",1
"190158","542625","TRRsed2",11
"190159","542625","TRRsed3",0
"190160","542625","TS28",0
"190161","542625","TS29",0
"190162","542625","Even1",0
"190163","542625","Even2",0
"190164","542625","Even3",0
"190165","318113","CL3",0
"190166","318113","CC1",0
"190167","318113","SV1",0
"190168","318113","M31Fcsw",0
"190169","318113","M11Fcsw",0
"190170","318113","M31Plmr",0
"190171","318113","M11Plmr",0
"190172","318113","F21Plmr",0
"190173","318113","M31Tong",0
"190174","318113","M11Tong",0
"190175","318113","LMEpi24M",0
"190176","318113","SLEpi20M",0
"190177","318113","AQC1cm",0
"190178","318113","AQC4cm",0
"190179","318113","AQC7cm",0
"190180","318113","NP2",0
"190181","318113","NP3",0
"190182","318113","NP5",4
"190183","318113","TRRsed1",0
"190184","318113","TRRsed2",0
"190185","318113","TRRsed3",0
"190186","318113","TS28",0
"190187","318113","TS29",0
"190188","318113","Even1",0
"190189","318113","Even2",0
"190190","318113","Even3",0
"190191","224678","CL3",462
"190192","224678","CC1",301
"190193","224678","SV1",18
"190194","224678","M31Fcsw",0
"190195","224678","M11Fcsw",0
"190196","224678","M31Plmr",0
"190197","224678","M11Plmr",0
"190198","224678","F21Plmr",0
"190199","224678","M31Tong",0
"190200","224678","M11Tong",0
"190201","224678","LMEpi24M",1
"190202","224678","SLEpi20M",0
"190203","224678","AQC1cm",0
"190204","224678","AQC4cm",0
"190205","224678","AQC7cm",2
"190206","224678","NP2",0
"190207","224678","NP3",0
"190208","224678","NP5",0
"190209","224678","TRRsed1",0
"190210","224678","TRRsed2",22
"190211","224678","TRRsed3",26
"190212","224678","TS28",0
"190213","224678","TS29",0
"190214","224678","Even1",4
"190215","224678","Even2",1
"190216","224678","Even3",0
"190217","258178","CL3",23
"190218","258178","CC1",21
"190219","258178","SV1",12
"190220","258178","M31Fcsw",0
"190221","258178","M11Fcsw",0
"190222","258178","M31Plmr",0
"190223","258178","M11Plmr",0
"190224","258178","F21Plmr",0
"190225","258178","M31Tong",0
"190226","258178","M11Tong",0
"190227","258178","LMEpi24M",0
"190228","258178","SLEpi20M",0
"190229","258178","AQC1cm",0
"190230","258178","AQC4cm",0
"190231","258178","AQC7cm",0
"190232","258178","NP2",0
"190233","258178","NP3",0
"190234","258178","NP5",0
"190235","258178","TRRsed1",0
"190236","258178","TRRsed2",4
"190237","258178","TRRsed3",2
"190238","258178","TS28",0
"190239","258178","TS29",0
"190240","258178","Even1",0
"190241","258178","Even2",0
"190242","258178","Even3",0
"190243","227239","CL3",194
"190244","227239","CC1",71
"190245","227239","SV1",21
"190246","227239","M31Fcsw",0
"190247","227239","M11Fcsw",1
"190248","227239","M31Plmr",0
"190249","227239","M11Plmr",3
"190250","227239","F21Plmr",0
"190251","227239","M31Tong",0
"190252","227239","M11Tong",0
"190253","227239","LMEpi24M",0
"190254","227239","SLEpi20M",0
"190255","227239","AQC1cm",1
"190256","227239","AQC4cm",0
"190257","227239","AQC7cm",4
"190258","227239","NP2",0
"190259","227239","NP3",0
"190260","227239","NP5",0
"190261","227239","TRRsed1",0
"190262","227239","TRRsed2",0
"190263","227239","TRRsed3",1
"190264","227239","TS28",0
"190265","227239","TS29",0
"190266","227239","Even1",1
"190267","227239","Even2",1
"190268","227239","Even3",0
"190269","317951","CL3",23
"190270","317951","CC1",5
"190271","317951","SV1",0
"190272","317951","M31Fcsw",0
"190273","317951","M11Fcsw",0
"190274","317951","M31Plmr",0
"190275","317951","M11Plmr",0
"190276","317951","F21Plmr",0
"190277","317951","M31Tong",0
"190278","317951","M11Tong",0
"190279","317951","LMEpi24M",0
"190280","317951","SLEpi20M",0
"190281","317951","AQC1cm",0
"190282","317951","AQC4cm",0
"190283","317951","AQC7cm",0
"190284","317951","NP2",0
"190285","317951","NP3",0
"190286","317951","NP5",0
"190287","317951","TRRsed1",0
"190288","317951","TRRsed2",0
"190289","317951","TRRsed3",0
"190290","317951","TS28",0
"190291","317951","TS29",0
"190292","317951","Even1",0
"190293","317951","Even2",0
"190294","317951","Even3",0
"190295","339039","CL3",33
"190296","339039","CC1",0
"190297","339039","SV1",0
"190298","339039","M31Fcsw",0
"190299","339039","M11Fcsw",0
"190300","339039","M31Plmr",0
"190301","339039","M11Plmr",0
"190302","339039","F21Plmr",0
"190303","339039","M31Tong",0
"190304","339039","M11Tong",0
"190305","339039","LMEpi24M",0
"190306","339039","SLEpi20M",0
"190307","339039","AQC1cm",0
"190308","339039","AQC4cm",0
"190309","339039","AQC7cm",1
"190310","339039","NP2",0
"190311","339039","NP3",0
"190312","339039","NP5",0
"190313","339039","TRRsed1",2
"190314","339039","TRRsed2",4
"190315","339039","TRRsed3",0
"190316","339039","TS28",0
"190317","339039","TS29",0
"190318","339039","Even1",0
"190319","339039","Even2",0
"190320","339039","Even3",0
"190321","252909","CL3",0
"190322","252909","CC1",0
"190323","252909","SV1",0
"190324","252909","M31Fcsw",0
"190325","252909","M11Fcsw",0
"190326","252909","M31Plmr",0
"190327","252909","M11Plmr",0
"190328","252909","F21Plmr",0
"190329","252909","M31Tong",0
"190330","252909","M11Tong",0
"190331","252909","LMEpi24M",0
"190332","252909","SLEpi20M",0
"190333","252909","AQC1cm",0
"190334","252909","AQC4cm",0
"190335","252909","AQC7cm",0
"190336","252909","NP2",0
"190337","252909","NP3",1
"190338","252909","NP5",1
"190339","252909","TRRsed1",0
"190340","252909","TRRsed2",0
"190341","252909","TRRsed3",0
"190342","252909","TS28",0
"190343","252909","TS29",0
"190344","252909","Even1",0
"190345","252909","Even2",0
"190346","252909","Even3",0
"190347","271221","CL3",6
"190348","271221","CC1",0
"190349","271221","SV1",0
"190350","271221","M31Fcsw",0
"190351","271221","M11Fcsw",0
"190352","271221","M31Plmr",0
"190353","271221","M11Plmr",0
"190354","271221","F21Plmr",0
"190355","271221","M31Tong",0
"190356","271221","M11Tong",0
"190357","271221","LMEpi24M",0
"190358","271221","SLEpi20M",0
"190359","271221","AQC1cm",0
"190360","271221","AQC4cm",0
"190361","271221","AQC7cm",0
"190362","271221","NP2",0
"190363","271221","NP3",4
"190364","271221","NP5",0
"190365","271221","TRRsed1",7
"190366","271221","TRRsed2",152
"190367","271221","TRRsed3",248
"190368","271221","TS28",0
"190369","271221","TS29",0
"190370","271221","Even1",1
"190371","271221","Even2",0
"190372","271221","Even3",0
"190373","341359","CL3",0
"190374","341359","CC1",0
"190375","341359","SV1",0
"190376","341359","M31Fcsw",0
"190377","341359","M11Fcsw",0
"190378","341359","M31Plmr",0
"190379","341359","M11Plmr",0
"190380","341359","F21Plmr",0
"190381","341359","M31Tong",0
"190382","341359","M11Tong",0
"190383","341359","LMEpi24M",0
"190384","341359","SLEpi20M",0
"190385","341359","AQC1cm",0
"190386","341359","AQC4cm",0
"190387","341359","AQC7cm",0
"190388","341359","NP2",1
"190389","341359","NP3",5
"190390","341359","NP5",0
"190391","341359","TRRsed1",7
"190392","341359","TRRsed2",7
"190393","341359","TRRsed3",0
"190394","341359","TS28",0
"190395","341359","TS29",0
"190396","341359","Even1",0
"190397","341359","Even2",0
"190398","341359","Even3",0
"190399","266165","CL3",0
"190400","266165","CC1",0
"190401","266165","SV1",0
"190402","266165","M31Fcsw",0
"190403","266165","M11Fcsw",0
"190404","266165","M31Plmr",0
"190405","266165","M11Plmr",0
"190406","266165","F21Plmr",0
"190407","266165","M31Tong",0
"190408","266165","M11Tong",0
"190409","266165","LMEpi24M",0
"190410","266165","SLEpi20M",0
"190411","266165","AQC1cm",0
"190412","266165","AQC4cm",0
"190413","266165","AQC7cm",0
"190414","266165","NP2",0
"190415","266165","NP3",0
"190416","266165","NP5",1
"190417","266165","TRRsed1",5
"190418","266165","TRRsed2",11
"190419","266165","TRRsed3",0
"190420","266165","TS28",0
"190421","266165","TS29",0
"190422","266165","Even1",0
"190423","266165","Even2",0
"190424","266165","Even3",0
"190425","262719","CL3",0
"190426","262719","CC1",0
"190427","262719","SV1",0
"190428","262719","M31Fcsw",0
"190429","262719","M11Fcsw",0
"190430","262719","M31Plmr",0
"190431","262719","M11Plmr",0
"190432","262719","F21Plmr",0
"190433","262719","M31Tong",0
"190434","262719","M11Tong",0
"190435","262719","LMEpi24M",0
"190436","262719","SLEpi20M",0
"190437","262719","AQC1cm",1
"190438","262719","AQC4cm",2
"190439","262719","AQC7cm",2
"190440","262719","NP2",76
"190441","262719","NP3",7
"190442","262719","NP5",1
"190443","262719","TRRsed1",0
"190444","262719","TRRsed2",0
"190445","262719","TRRsed3",0
"190446","262719","TS28",0
"190447","262719","TS29",0
"190448","262719","Even1",0
"190449","262719","Even2",0
"190450","262719","Even3",0
"190451","568338","CL3",0
"190452","568338","CC1",0
"190453","568338","SV1",0
"190454","568338","M31Fcsw",0
"190455","568338","M11Fcsw",0
"190456","568338","M31Plmr",0
"190457","568338","M11Plmr",0
"190458","568338","F21Plmr",0
"190459","568338","M31Tong",0
"190460","568338","M11Tong",0
"190461","568338","LMEpi24M",0
"190462","568338","SLEpi20M",0
"190463","568338","AQC1cm",0
"190464","568338","AQC4cm",0
"190465","568338","AQC7cm",0
"190466","568338","NP2",0
"190467","568338","NP3",8
"190468","568338","NP5",0
"190469","568338","TRRsed1",6
"190470","568338","TRRsed2",40
"190471","568338","TRRsed3",12
"190472","568338","TS28",0
"190473","568338","TS29",0
"190474","568338","Even1",0
"190475","568338","Even2",0
"190476","568338","Even3",0
"190477","339472","CL3",0
"190478","339472","CC1",0
"190479","339472","SV1",0
"190480","339472","M31Fcsw",0
"190481","339472","M11Fcsw",0
"190482","339472","M31Plmr",0
"190483","339472","M11Plmr",0
"190484","339472","F21Plmr",0
"190485","339472","M31Tong",0
"190486","339472","M11Tong",0
"190487","339472","LMEpi24M",0
"190488","339472","SLEpi20M",0
"190489","339472","AQC1cm",0
"190490","339472","AQC4cm",0
"190491","339472","AQC7cm",0
"190492","339472","NP2",0
"190493","339472","NP3",5
"190494","339472","NP5",0
"190495","339472","TRRsed1",2
"190496","339472","TRRsed2",49
"190497","339472","TRRsed3",28
"190498","339472","TS28",0
"190499","339472","TS29",0
"190500","339472","Even1",0
"190501","339472","Even2",0
"190502","339472","Even3",0
"190503","324421","CL3",0
"190504","324421","CC1",0
"190505","324421","SV1",0
"190506","324421","M31Fcsw",0
"190507","324421","M11Fcsw",0
"190508","324421","M31Plmr",0
"190509","324421","M11Plmr",0
"190510","324421","F21Plmr",0
"190511","324421","M31Tong",0
"190512","324421","M11Tong",0
"190513","324421","LMEpi24M",0
"190514","324421","SLEpi20M",0
"190515","324421","AQC1cm",0
"190516","324421","AQC4cm",0
"190517","324421","AQC7cm",0
"190518","324421","NP2",0
"190519","324421","NP3",12
"190520","324421","NP5",0
"190521","324421","TRRsed1",2
"190522","324421","TRRsed2",16
"190523","324421","TRRsed3",3
"190524","324421","TS28",0
"190525","324421","TS29",0
"190526","324421","Even1",0
"190527","324421","Even2",0
"190528","324421","Even3",0
"190529","300711","CL3",0
"190530","300711","CC1",0
"190531","300711","SV1",0
"190532","300711","M31Fcsw",0
"190533","300711","M11Fcsw",0
"190534","300711","M31Plmr",0
"190535","300711","M11Plmr",0
"190536","300711","F21Plmr",0
"190537","300711","M31Tong",0
"190538","300711","M11Tong",0
"190539","300711","LMEpi24M",0
"190540","300711","SLEpi20M",0
"190541","300711","AQC1cm",0
"190542","300711","AQC4cm",0
"190543","300711","AQC7cm",0
"190544","300711","NP2",0
"190545","300711","NP3",0
"190546","300711","NP5",0
"190547","300711","TRRsed1",0
"190548","300711","TRRsed2",1
"190549","300711","TRRsed3",0
"190550","300711","TS28",0
"190551","300711","TS29",0
"190552","300711","Even1",0
"190553","300711","Even2",0
"190554","300711","Even3",0
"190555","545318","CL3",0
"190556","545318","CC1",0
"190557","545318","SV1",0
"190558","545318","M31Fcsw",0
"190559","545318","M11Fcsw",0
"190560","545318","M31Plmr",0
"190561","545318","M11Plmr",0
"190562","545318","F21Plmr",0
"190563","545318","M31Tong",0
"190564","545318","M11Tong",0
"190565","545318","LMEpi24M",0
"190566","545318","SLEpi20M",0
"190567","545318","AQC1cm",0
"190568","545318","AQC4cm",0
"190569","545318","AQC7cm",0
"190570","545318","NP2",0
"190571","545318","NP3",0
"190572","545318","NP5",6
"190573","545318","TRRsed1",0
"190574","545318","TRRsed2",15
"190575","545318","TRRsed3",0
"190576","545318","TS28",0
"190577","545318","TS29",0
"190578","545318","Even1",0
"190579","545318","Even2",0
"190580","545318","Even3",0
"190581","4539","CL3",0
"190582","4539","CC1",0
"190583","4539","SV1",0
"190584","4539","M31Fcsw",0
"190585","4539","M11Fcsw",0
"190586","4539","M31Plmr",0
"190587","4539","M11Plmr",0
"190588","4539","F21Plmr",0
"190589","4539","M31Tong",0
"190590","4539","M11Tong",0
"190591","4539","LMEpi24M",0
"190592","4539","SLEpi20M",0
"190593","4539","AQC1cm",0
"190594","4539","AQC4cm",0
"190595","4539","AQC7cm",0
"190596","4539","NP2",0
"190597","4539","NP3",0
"190598","4539","NP5",0
"190599","4539","TRRsed1",1
"190600","4539","TRRsed2",11
"190601","4539","TRRsed3",1
"190602","4539","TS28",0
"190603","4539","TS29",0
"190604","4539","Even1",0
"190605","4539","Even2",0
"190606","4539","Even3",0
"190607","4597","CL3",0
"190608","4597","CC1",0
"190609","4597","SV1",0
"190610","4597","M31Fcsw",0
"190611","4597","M11Fcsw",0
"190612","4597","M31Plmr",0
"190613","4597","M11Plmr",0
"190614","4597","F21Plmr",0
"190615","4597","M31Tong",0
"190616","4597","M11Tong",0
"190617","4597","LMEpi24M",0
"190618","4597","SLEpi20M",0
"190619","4597","AQC1cm",0
"190620","4597","AQC4cm",0
"190621","4597","AQC7cm",0
"190622","4597","NP2",0
"190623","4597","NP3",8
"190624","4597","NP5",1
"190625","4597","TRRsed1",6
"190626","4597","TRRsed2",2
"190627","4597","TRRsed3",118
"190628","4597","TS28",1
"190629","4597","TS29",0
"190630","4597","Even1",2
"190631","4597","Even2",0
"190632","4597","Even3",0
"190633","556015","CL3",0
"190634","556015","CC1",0
"190635","556015","SV1",0
"190636","556015","M31Fcsw",0
"190637","556015","M11Fcsw",0
"190638","556015","M31Plmr",0
"190639","556015","M11Plmr",0
"190640","556015","F21Plmr",0
"190641","556015","M31Tong",0
"190642","556015","M11Tong",0
"190643","556015","LMEpi24M",0
"190644","556015","SLEpi20M",0
"190645","556015","AQC1cm",0
"190646","556015","AQC4cm",0
"190647","556015","AQC7cm",0
"190648","556015","NP2",0
"190649","556015","NP3",0
"190650","556015","NP5",0
"190651","556015","TRRsed1",0
"190652","556015","TRRsed2",2
"190653","556015","TRRsed3",0
"190654","556015","TS28",0
"190655","556015","TS29",0
"190656","556015","Even1",0
"190657","556015","Even2",0
"190658","556015","Even3",0
"190659","316468","CL3",0
"190660","316468","CC1",0
"190661","316468","SV1",0
"190662","316468","M31Fcsw",0
"190663","316468","M11Fcsw",0
"190664","316468","M31Plmr",0
"190665","316468","M11Plmr",0
"190666","316468","F21Plmr",0
"190667","316468","M31Tong",0
"190668","316468","M11Tong",0
"190669","316468","LMEpi24M",0
"190670","316468","SLEpi20M",0
"190671","316468","AQC1cm",0
"190672","316468","AQC4cm",0
"190673","316468","AQC7cm",0
"190674","316468","NP2",0
"190675","316468","NP3",1
"190676","316468","NP5",94
"190677","316468","TRRsed1",0
"190678","316468","TRRsed2",3
"190679","316468","TRRsed3",0
"190680","316468","TS28",0
"190681","316468","TS29",0
"190682","316468","Even1",0
"190683","316468","Even2",0
"190684","316468","Even3",0
"190685","220363","CL3",0
"190686","220363","CC1",1
"190687","220363","SV1",0
"190688","220363","M31Fcsw",0
"190689","220363","M11Fcsw",0
"190690","220363","M31Plmr",0
"190691","220363","M11Plmr",0
"190692","220363","F21Plmr",1
"190693","220363","M31Tong",0
"190694","220363","M11Tong",0
"190695","220363","LMEpi24M",0
"190696","220363","SLEpi20M",0
"190697","220363","AQC1cm",0
"190698","220363","AQC4cm",0
"190699","220363","AQC7cm",0
"190700","220363","NP2",0
"190701","220363","NP3",0
"190702","220363","NP5",0
"190703","220363","TRRsed1",0
"190704","220363","TRRsed2",0
"190705","220363","TRRsed3",0
"190706","220363","TS28",0
"190707","220363","TS29",0
"190708","220363","Even1",0
"190709","220363","Even2",0
"190710","220363","Even3",0
"190711","574659","CL3",0
"190712","574659","CC1",0
"190713","574659","SV1",0
"190714","574659","M31Fcsw",0
"190715","574659","M11Fcsw",0
"190716","574659","M31Plmr",0
"190717","574659","M11Plmr",0
"190718","574659","F21Plmr",0
"190719","574659","M31Tong",0
"190720","574659","M11Tong",0
"190721","574659","LMEpi24M",0
"190722","574659","SLEpi20M",0
"190723","574659","AQC1cm",0
"190724","574659","AQC4cm",4
